date,name,amount,status,category,parent category,excluded,tags,type,account,account mask,note,recurring,merchant,card_used,best_card,best_rate,points_earned,optimal_used,optimal_points,missed_points
2025-09-10,Barbers & Gents Ll,57.2,posted,Personal Care,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Barbers & Gents Ll,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,57.2,False,57.2,0.0
2025-09-09,Costco,2.65,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Freedom Unlimited,1093.0,,,Costco,Freedom Unlimited,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,7.95,True,7.95,0.0
2025-09-09,Costco,278.96,posted,Groceries,Standard of Living,False,,regular,Freedom Unlimited,1093.0,,,Costco,Freedom Unlimited,Freedom Unlimited,1.5,418.44,True,418.44,0.0
2025-09-09,Halal King Gyro,9.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Halal King Gyro,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,18.0,False,27.0,9.0
2025-09-08,Moms Of Center City,2.79,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Moms Of Center City,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,2.79,False,4.19,1.4
2025-09-07,Payment Thank You-mobile,-632.99,posted,,,True,,internal transfer,Freedom Unlimited,1093.0,,,Payment Thank You-mobile,Freedom Unlimited,Unmatched,1.0,-949.49,False,-632.99,316.5
2025-09-07,Sheetz,10.04,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sheetz,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,20.08,False,30.12,10.04
2025-09-07,Moes Sw Grill,25.44,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Moes Sw Grill,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,50.88,False,76.32,25.44
2025-09-06,Sheetz,41.83,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sheetz,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,83.66,True,83.66,0.0
2025-09-06,Psu Creamery University Pk,26.25,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Psu Creamery University Pk,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,52.5,False,78.75,26.25
2025-09-05,State College Parkmobi,3.45,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,State College Parkmobi,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,6.9,True,6.9,0.0
2025-09-05,Open House,47.52,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Open House,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,47.52,False,71.28,23.76
2025-09-05,Marathon,28.25,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Marathon,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,56.5,True,56.5,0.0
2025-09-05,Elixr Coffee,42.0,posted,Gifts,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Elixr Coffee,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,42.0,False,42.0,0.0
2025-09-04,Netflix,19.07,posted,Subscriptions,Standard of Living,False,,regular,Freedom Flex,2429.0,,Netflix,Netflix,Freedom Flex,Freedom Unlimited,1.5,19.07,False,28.6,9.53
2025-09-03,Offer:youtube Tv,-20.0,posted,Subscriptions,Standard of Living,False,,regular,Freedom Unlimited,1093.0,,,Offer:youtube Tv,Freedom Unlimited,Freedom Unlimited,1.5,-30.0,True,-30.0,0.0
2025-09-03,New Image Art & Framin,86.4,posted,Gifts,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,New Image Art & Framin,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,86.4,False,86.4,0.0
2025-09-03,Merchant Offers Credit,-1.27,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Merchant Offers Credit,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,-2.54,False,-3.81,0.0
2025-09-01,Annual Membership Fee,95.0,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Annual Membership Fee,Annual Membership Fee,Chase Sapphire,Freedom Unlimited,1.5,95.0,False,142.5,47.5
2025-09-01,Glf*theclubatshannonde,8.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Glf*theclubatshannonde,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,16.0,False,24.0,8.0
2025-09-01,Pecoenergyb,102.52,posted,Rent/Utilities,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Pecoenergyb,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,102.52,False,153.78,51.26
2025-09-01,Trader Joe's,78.73,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Trader Joe's,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,78.73,False,118.1,39.37
2025-09-01,Nintendo Ca,63.59,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Nintendo Ca,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,63.59,False,95.38,31.79
2025-09-01,Gsuite Sportsd,0.29,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Gsuite Sportsd,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,0.29,False,0.43,0.14
2025-09-01,Nintendo Ca,16.95,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Nintendo Ca,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,16.95,False,25.42,8.47
2025-08-31,Whole Foods,13.63,posted,Groceries,Standard of Living,False,,regular,Freedom Unlimited,1093.0,,,Whole Foods,Freedom Unlimited,Freedom Unlimited,1.5,20.45,True,20.44,0.0
2025-08-31,Sixt Cg1bqmt8z,302.12,posted,Travel & Vacation,,True,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sixt Cg1bqmt8z,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,604.24,True,604.24,0.0
2025-08-31,Amazon.com,148.99,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon.com,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,148.99,False,223.48,74.49
2025-08-30,Sunoco,39.68,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sunoco,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,79.36,True,79.36,0.0
2025-08-30,Giant Food,42.39,posted,Gifts,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Giant Food,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,42.39,False,42.39,0.0
2025-08-30,Urban Saloon,83.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Urban Saloon,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,166.0,False,249.0,83.0
2025-08-29,Youtube Tv,87.97,posted,Subscriptions,Standard of Living,False,,regular,Freedom Unlimited,1093.0,,Youtube Tv,Youtube Tv,Freedom Unlimited,Freedom Unlimited,1.5,131.95,True,131.95,0.0
2025-08-29,Carshop Chester Spring Chester Sprin,410.64,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Carshop Chester Spring Chester Sprin,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,821.28,True,821.28,0.0
2025-08-29,Pa0602 Luv Car Wash,15.89,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Pa0602 Luv Car Wash,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,31.78,True,31.78,0.0
2025-08-29,Chick-fil-a,10.32,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Chick-fil-a,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,20.64,False,30.96,10.32
2025-08-29,Glf*theclubatshannond,309.96,posted,Recreation,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Glf*theclubatshannond,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,309.96,False,464.94,154.98
2025-08-29,Septa 4ebh1mzfv69q,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Septa 4ebh1mzfv69q,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2025-08-29,Wawa,3.51,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Wawa,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,7.02,False,10.53,3.51
2025-08-28,Acme,18.49,posted,Groceries,Standard of Living,False,,regular,Freedom Unlimited,1093.0,,,Acme,Freedom Unlimited,Freedom Unlimited,1.5,27.73,True,27.74,0.01
2025-08-28,Glf*theclubatshannondell,154.47,posted,Recreation,Guilt Free Spending,False,,regular,Freedom Unlimited,1093.0,,,Glf*theclubatshannondell,Freedom Unlimited,Freedom Unlimited,1.5,231.7,True,231.7,0.0
2025-08-28,"Online Payment, Thank You",-2119.4,posted,,,True,,internal transfer,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,"Online Payment, Thank You",Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,-2119.4,False,-2119.4,0.0
2025-08-27,Annual Hotel Credit,-50.0,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Annual Hotel Credit,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,-100.0,True,-100.0,0.0
2025-08-26,Adobe,12.71,posted,Subscriptions,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,Adobe San Jose Usa,Adobe,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,12.71,False,19.07,6.36
2025-08-25,Cl *chase Travel,219.71,posted,Travel & Vacation,,True,,regular,Chase Sapphire,6143.0,,,Cl *chase Travel,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,439.42,True,439.42,0.0
2025-08-25,Whole Foods,9.84,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Whole Foods,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,9.84,False,14.76,4.92
2025-08-25,Amazon.com,71.91,posted,Subscriptions,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,Whey Protein,Amazon.com,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,71.91,False,107.86,35.95
2025-08-25,Amazon Mktpl,6.35,posted,Home Improvement,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,6.35,False,6.35,0.0
2025-08-25,Photolounge Photo Lab,8.0,posted,Subscriptions,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,Photolounge Photo Lab Philadelphia Usa,Photolounge Photo Lab,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,8.0,False,12.0,4.0
2025-08-25,Acme,8.62,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Acme,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,8.62,False,12.93,4.31
2025-08-24,Septa Wvr33v9gqocc,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Septa Wvr33v9gqocc,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2025-08-24,Septa Dkr5ov4gr0ys,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Septa Dkr5ov4gr0ys,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2025-08-24,Xl-nbc,15.56,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Xl-nbc,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,31.12,False,46.68,15.56
2025-08-23,Schmear It - 12th,20.98,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Schmear It - 12th,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,41.96,False,62.94,20.98
2025-08-23,Chois Beer Shop,16.45,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Chois Beer Shop,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,32.9,False,49.35,16.45
2025-08-23,Sp Shibe Sports,34.0,posted,Shops,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Sp Shibe Sports,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,34.0,False,51.0,17.0
2025-08-22,Acme,7.7,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Acme,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,7.7,False,11.55,3.85
2025-08-20,Payment Thank You-mobile,-179.71,posted,,,True,,internal transfer,Chase Sapphire,6143.0,,,Payment Thank You-mobile,Chase Sapphire,Unmatched,1.0,-179.71,False,-179.71,0.0
2025-08-20,Tio Juan Margaritas,150.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Tio Juan Margaritas,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,450.0,True,450.0,0.0
2025-08-19,Septa Wvr33v9gmakt,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Septa Wvr33v9gmakt,Chase Sapphire,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2025-08-19,Apple.com-bill,2.99,posted,Subscriptions,Standard of Living,False,,regular,Chase Sapphire,6143.0,,Apple Storage,Apple.com-bill,Chase Sapphire,Chase Sapphire,3.0,8.97,True,8.97,0.0
2025-08-19,Merck Wp 53 Cafe,0.53,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Chase Sapphire,6143.0,,,Merck Wp 53 Cafe,Chase Sapphire,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,1.59,True,1.59,0.0
2025-08-19,Marathon,25.5,posted,Car/Gas,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Marathon,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®,2.0,51.0,True,51.0,0.0
2025-08-19,Septa Dkr5ov4gmcvs,2.5,posted,Ubers/Septa,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Septa Dkr5ov4gmcvs,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, CitiÂ®/AAdvantageÂ® Platinum SelectÂ® World Elite MastercardÂ®",2.0,5.0,True,5.0,0.0
2025-08-19,Merck Wp 53 Cafe Qps,2.48,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Merck Wp 53 Cafe Qps,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,4.96,False,7.44,2.48
2025-08-18,The Black Sheep Pub,12.0,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,The Black Sheep Pub,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,24.0,False,36.0,12.0
2025-08-18,Amk Cbp Concessions Sc,38.86,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amk Cbp Concessions Sc,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,77.72,False,116.58,38.86
2025-08-18,Amazon Mktpl,63.59,posted,Gifts,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,63.59,False,63.59,0.0
2025-08-17,Acme,17.68,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Acme,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,17.68,False,26.52,8.84
2025-08-16,Twisted Grounds,10.8,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Twisted Grounds,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,21.6,False,32.4,10.8
2025-08-15,Acme,6.48,posted,Groceries,Standard of Living,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Acme,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Freedom Unlimited,1.5,6.48,False,9.72,3.24
2025-08-14,Amazon Mktpl,12.7,posted,Home Improvement,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,12.7,False,12.7,0.0
2025-08-14,Schmear It - 12th,5.35,posted,Restaurants & Bars,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Schmear It - 12th,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,"Chase Sapphire, Freedom Unlimited, Freedom Flex",3.0,10.7,False,16.05,5.35
2025-08-14,Amazon.com,9.13,posted,Home Improvement,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon.com,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,9.13,False,9.13,0.0
2025-08-14,Amazon Mktpl,6.35,posted,Home Improvement,Guilt Free Spending,False,,regular,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,9985.0,,,Amazon Mktpl,Citi®/AAdvantage® Platinum Select® World Elite Mastercard®,Unmatched,1.0,6.35,False,6.35,0.0
