"date","name","amount","status","category","parent category","excluded","tags","type","account","account mask","note","recurring"
"2025-10-17","Standard",22,"posted","",,true,,"regular","Personal Profile",,,""
"2025-10-17","Erin Cannon ""brunch + Flowers""",-41,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-17","Claire Boylan ""spooky""",54,"posted","Entertainment","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-16","Capital One",500,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-16","Merck Sharp And",-2668.3,"posted","",,true,,"income","Usaa Classic Checking","6726",,""
"2025-10-16","1-800-flowers.com,inc",101.27,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-16","Michael Allan ""🤖""",-22,"posted","Subscriptions","Standard of Living",false,,"regular","Personal Profile",,,""
"2025-10-16","Emily Earley ""💐""",-25,"posted","Gifts","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-16","Anthony O'neill ""miley Cyrus Song""",-25,"posted","Gifts","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-16","Standard",50,"posted","",,true,,"regular","Personal Profile",,,""
"2025-10-15","Usaa Funds Transfer Db",42.5,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-15","Schwab Brokerage Moneylink",591.6,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-15","Steam Games",71.78,"posted","Shops","Guilt Free Spending",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-15","Merck Wp 75 Cafe",4.24,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-15","Offer:etsy",-1.22,"posted","Shops","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-15","Merck Wp 75 Cafe",1.8,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-15","Usaa Federal Savings Bank",-500,"posted","",,true,,"internal transfer","360 Performance Savings","9870",,""
"2025-10-15","Marathon",11.6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-10-14","Chase Credit Crd",8.47,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-14","Chase Credit Crd",8.47,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-14","Venmo",-83,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-14","6873 City Fitnes J2672 Ooff",42.5,"posted","Gym","Standard of Living",false,,"regular","Usaa Classic Checking","6726",,"City Fitness Abc Club Fees"
"2025-10-14","Venmo",34,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-13","Acme",17.18,"posted","Groceries","Standard of Living",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-13","Payment Thank You-mobile",-8.47,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2025-10-13","Joe Dominiecki ""pete’s""",34,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-12","Whole Foods",23.02,"posted","Groceries","Standard of Living",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-12","Blondies",165.56,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-12","Payment Thank You-mobile",-8.47,"posted","",,true,,"internal transfer","Freedom Flex","2429",,""
"2025-10-12","Emily Earley ""bruncheon""",-42,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-12","Joi Gomez ""brunch!""",-41,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-12","Standard",83,"posted","",,true,,"regular","Personal Profile",,,""
"2025-10-11","Open House",6.48,"posted","Gifts","Guilt Free Spending",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-11","Weis Markets",8.43,"posted","Gifts","Guilt Free Spending",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-11","Dairy Queen",6.67,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-11","Cafe Walnut",22.72,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-11","American",245.97,"posted","Travel & Vacation",,true,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-10-11","Lukoil",38.94,"posted","Car/Gas","Standard of Living",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-10-10","Etsy, Inc",12.19,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-10","Etsy, Inc",21.68,"posted","Gifts","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-10","Cvs",5.9,"posted","Home Improvement","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-10","Amazon.com",45.77,"posted","Subscriptions","Standard of Living",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,"Whey Protein"
"2025-10-10","Amazon Mktpl",148.3,"posted","Gifts","Guilt Free Spending",false,,"regular","Citi®/AAdvantage® Platinum Select® World Elite Mastercard®","9985",,""
"2025-10-09","Venmo",37.49,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-09","Honeygrow",12.29,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-09","Schmear It - 12th St",1.38,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
"2025-10-09","Godaddy.com",22.19,"posted","Shops","Guilt Free Spending",false,,"regular","Discover it chrome Card","2098",,""
"2025-10-08","Pmusa 281018 Lower Mer",0.85,"posted","Car/Gas","Standard of Living",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-08","Acme",17.57,"posted","Groceries","Standard of Living",false,,"regular","Freedom Unlimited","1093",,""
"2025-10-08","Austin Dugan ""twan Bday""",37.49,"posted","Entertainment","Guilt Free Spending",false,,"regular","Personal Profile",,,""
"2025-10-07","Chase Credit Crd",573.07,"posted","",,true,,"internal transfer","Usaa Classic Checking","6726",,""
"2025-10-07","Merck Wp 53 Cafe",8.6,"posted","Restaurants & Bars","Guilt Free Spending",false,,"regular","Chase Sapphire","6143",,""
